county,fips,date_local,ozone_avg
Nueces,48355,2018-10-14,36
Nueces,48355,2018-10-15,19
Nueces,48355,2018-10-16,16
Nueces,48355,2018-10-17,16
Nueces,48355,2018-10-18,15
Nueces,48355,2018-10-19,21
Nueces,48355,2018-10-20,22
Nueces,48355,2018-10-21,39
Nueces,48355,2018-10-22,33
Nueces,48355,2018-10-23,32
Nueces,48355,2018-10-24,19
Nueces,48355,2018-10-25,23
Nueces,48355,2018-10-26,40
Nueces,48355,2018-10-27,50
Nueces,48355,2018-10-28,47
Nueces,48355,2018-10-29,47
Nueces,48355,2018-10-30,40
Nueces,48355,2018-10-31,33
Nueces,48355,2018-11-01,39
Nueces,48355,2018-11-02,44
Nueces,48355,2018-11-03,44
Nueces,48355,2018-11-04,36
Nueces,48355,2018-11-05,27
Nueces,48355,2018-11-06,22
Nueces,48355,2018-11-07,21
Nueces,48355,2018-11-08,19
Nueces,48355,2018-11-09,22
Nueces,48355,2018-11-10,32
Nueces,48355,2018-11-11,15
Nueces,48355,2018-11-12,21
Nueces,48355,2018-11-13,34
Nueces,48355,2018-11-14,41
Nueces,48355,2018-11-15,46
Nueces,48355,2018-11-16,45
Nueces,48355,2018-11-17,38
Nueces,48355,2018-11-18,35
Nueces,48355,2018-11-19,16
Nueces,48355,2018-11-20,30
Nueces,48355,2018-11-21,25
Nueces,48355,2018-11-22,29
Nueces,48355,2018-11-23,30
Nueces,48355,2018-11-24,31
Nueces,48355,2018-11-25,35
Nueces,48355,2018-11-26,38
Nueces,48355,2018-11-27,39
Nueces,48355,2018-11-28,39
Nueces,48355,2018-11-29,36
Nueces,48355,2018-11-30,29
Nueces,48355,2018-12-01,40
Nueces,48355,2018-12-02,50
Nueces,48355,2018-12-03,38
Nueces,48355,2018-12-04,33
Nueces,48355,2018-12-05,36
Nueces,48355,2018-12-06,40
Nueces,48355,2018-12-07,32
Nueces,48355,2018-12-08,13
Nueces,48355,2018-12-09,31
Nueces,48355,2018-12-10,32
Nueces,48355,2018-12-11,38
Nueces,48355,2018-12-12,37
Nueces,48355,2018-12-13,35
Nueces,48355,2018-12-14,34
Nueces,48355,2018-12-15,41
Nueces,48355,2018-12-16,41
Nueces,48355,2018-12-17,40
Nueces,48355,2018-12-18,31
Nueces,48355,2018-12-19,38
Nueces,48355,2018-12-20,40
Nueces,48355,2018-12-21,38
Nueces,48355,2018-12-22,46
Nueces,48355,2018-12-23,35
Nueces,48355,2018-12-24,41
Nueces,48355,2018-12-25,37
Nueces,48355,2018-12-26,40
Nueces,48355,2018-12-27,41
Nueces,48355,2018-12-28,23
Nueces,48355,2018-12-29,20
Nueces,48355,2018-12-30,13
Nueces,48355,2018-12-31,16
Nueces,48355,2019-01-01,25
Nueces,48355,2019-01-02,9
Nueces,48355,2019-01-03,21
Nueces,48355,2019-01-04,37
Nueces,48355,2019-01-05,46
Nueces,48355,2019-01-06,38
Nueces,48355,2019-01-07,34
Nueces,48355,2019-01-08,32
Nueces,48355,2019-01-09,44
Nueces,48355,2019-01-10,45
Nueces,48355,2019-01-11,43
Nueces,48355,2019-01-12,34
Nueces,48355,2019-01-13,32
Nueces,48355,2019-01-14,20
Nueces,48355,2019-01-15,19
Nueces,48355,2019-01-16,32
Nueces,48355,2019-01-17,24
Nueces,48355,2019-01-18,25
Nueces,48355,2019-01-19,30
Nueces,48355,2019-01-20,38
Nueces,48355,2019-01-21,43
Nueces,48355,2019-01-22,44
Nueces,48355,2019-01-23,36
Nueces,48355,2019-01-24,40
Nueces,48355,2019-01-25,44
Nueces,48355,2019-01-26,40
Nueces,48355,2019-01-27,47
Nueces,48355,2019-01-28,43
Nueces,48355,2019-01-29,40
Nueces,48355,2019-01-30,37
Nueces,48355,2019-01-31,39
Nueces,48355,2019-02-01,37
Nueces,48355,2019-02-02,36
Nueces,48355,2019-02-03,25
Nueces,48355,2019-02-04,21
Nueces,48355,2019-02-05,21
Nueces,48355,2019-02-06,22
Nueces,48355,2019-02-07,31
Nueces,48355,2019-02-08,24
Nueces,48355,2019-02-09,22
Nueces,48355,2019-02-10,17
Nueces,48355,2019-02-11,25
Nueces,48355,2019-02-12,38
Nueces,48355,2019-02-13,44
Nueces,48355,2019-02-14,42
Nueces,48355,2019-02-15,37
Nueces,48355,2019-02-16,35
Nueces,48355,2019-02-17,35
Nueces,48355,2019-02-18,40
Nueces,48355,2019-02-19,29
Nueces,48355,2019-02-20,42
Nueces,48355,2019-02-21,29
Nueces,48355,2019-02-22,11
Nueces,48355,2019-02-23,38
Nueces,48355,2019-02-24,46
Nueces,48355,2019-02-25,39
Nueces,48355,2019-02-26,35
Nueces,48355,2019-02-27,17
Nueces,48355,2019-02-28,12
Nueces,48355,2019-03-01,11
Nueces,48355,2019-03-02,14
Nueces,48355,2019-03-03,17
Nueces,48355,2019-03-04,27
Nueces,48355,2019-03-05,43
Nueces,48355,2019-03-06,51
Nueces,48355,2019-03-07,37
Nueces,48355,2019-03-08,28
Nueces,48355,2019-03-09,27
Nueces,48355,2019-03-10,23
Nueces,48355,2019-03-11,21
Nueces,48355,2019-03-12,23
Nueces,48355,2019-03-13,23
Nueces,48355,2019-03-14,50
Nueces,48355,2019-03-15,44
Nueces,48355,2019-03-16,36
Nueces,48355,2019-03-17,45
Nueces,48355,2019-03-18,53
Nueces,48355,2019-03-19,51
Nueces,48355,2019-03-20,54
Nueces,48355,2019-03-21,64
Nueces,48355,2019-03-22,67
Nueces,48355,2019-03-23,56
Nueces,48355,2019-03-24,40
Nueces,48355,2019-03-25,33
Nueces,48355,2019-03-26,47
Nueces,48355,2019-03-27,53
Nueces,48355,2019-03-28,53
Nueces,48355,2019-03-29,49
Nueces,48355,2019-03-30,45
Nueces,48355,2019-03-31,33
Nueces,48355,2019-04-01,38
Nueces,48355,2019-04-02,53
Nueces,48355,2019-04-03,51
Nueces,48355,2019-04-04,37
Nueces,48355,2019-04-05,23
Nueces,48355,2019-04-06,30
Nueces,48355,2019-04-07,55
Nueces,48355,2019-04-08,56
Nueces,48355,2019-04-09,54
Nueces,48355,2019-04-10,49
Nueces,48355,2019-04-11,49
Nueces,48355,2019-04-12,39
Nueces,48355,2019-04-13,52
Nueces,48355,2019-04-14,54
Nueces,48355,2019-04-15,53
Nueces,48355,2019-04-16,48
Nueces,48355,2019-04-17,33
Nueces,48355,2019-04-18,51
Nueces,48355,2019-04-19,56
Nueces,48355,2019-04-20,57
Nueces,48355,2019-04-21,52
Nueces,48355,2019-04-22,47
Nueces,48355,2019-04-23,41
Nueces,48355,2019-04-24,33
Nueces,48355,2019-04-25,54
Nueces,48355,2019-04-26,62
Nueces,48355,2019-04-27,50
Nueces,48355,2019-04-28,43
Nueces,48355,2019-04-29,33
Nueces,48355,2019-04-30,26
Nueces,48355,2019-05-01,30
Nueces,48355,2019-05-02,31
Nueces,48355,2019-05-03,36
Nueces,48355,2019-05-04,57
Nueces,48355,2019-05-05,55
Nueces,48355,2019-05-06,52
Nueces,48355,2019-05-07,37
Nueces,48355,2019-05-08,31
Nueces,48355,2019-05-09,26
Nueces,48355,2019-05-10,50
Nueces,48355,2019-05-11,26
Nueces,48355,2019-05-12,46
Nueces,48355,2019-05-13,46
Nueces,48355,2019-05-14,47
Nueces,48355,2019-05-15,41
Nueces,48355,2019-05-16,37
Nueces,48355,2019-05-17,34
Nueces,48355,2019-05-18,24
Nueces,48355,2019-05-19,32
Nueces,48355,2019-05-20,27
Nueces,48355,2019-05-21,26
Nueces,48355,2019-05-22,27
Nueces,48355,2019-05-23,22
Nueces,48355,2019-05-24,29
Nueces,48355,2019-05-25,28
Nueces,48355,2019-05-26,36
Nueces,48355,2019-05-27,35
Nueces,48355,2019-05-28,26
Nueces,48355,2019-05-29,29
Nueces,48355,2019-05-30,25
Nueces,48355,2019-05-31,20
Nueces,48355,2019-06-01,18
Nueces,48355,2019-06-02,17
Nueces,48355,2019-06-03,21
Nueces,48355,2019-06-04,22
Nueces,48355,2019-06-05,37
Nueces,48355,2019-06-06,32
Nueces,48355,2019-06-07,52
Nueces,48355,2019-06-08,53
Nueces,48355,2019-06-09,34
Nueces,48355,2019-06-10,56
Nueces,48355,2019-06-11,56
Nueces,48355,2019-06-12,57
Nueces,48355,2019-06-13,68
Nueces,48355,2019-06-14,53
Nueces,48355,2019-06-15,22
Nueces,48355,2019-06-16,23
Nueces,48355,2019-06-17,49
Nueces,48355,2019-06-18,30
Nueces,48355,2019-06-19,16
Nueces,48355,2019-06-20,18
Nueces,48355,2019-06-21,19
Nueces,48355,2019-06-22,21
Nueces,48355,2019-06-23,19
Nueces,48355,2019-06-24,32
Nueces,48355,2019-06-25,31
Nueces,48355,2019-06-26,21
Nueces,48355,2019-06-27,19
Nueces,48355,2019-06-28,20
Nueces,48355,2019-06-29,25
Nueces,48355,2019-06-30,32
Nueces,48355,2019-07-01,33
Nueces,48355,2019-07-02,25
Nueces,48355,2019-07-03,25
Nueces,48355,2019-07-04,24
Nueces,48355,2019-07-05,23
Nueces,48355,2019-07-06,27
Nueces,48355,2019-07-07,22
Nueces,48355,2019-07-08,19
Nueces,48355,2019-07-09,26
Nueces,48355,2019-07-10,24
Nueces,48355,2019-07-11,49
Nueces,48355,2019-07-12,51
Nueces,48355,2019-07-13,57
Nueces,48355,2019-07-14,30
Nueces,48355,2019-07-15,23
Nueces,48355,2019-07-16,22
Nueces,48355,2019-07-17,21
Nueces,48355,2019-07-18,20
Nueces,48355,2019-07-19,23
Nueces,48355,2019-07-20,24
Nueces,48355,2019-07-21,23
Nueces,48355,2019-07-22,27
Nueces,48355,2019-07-23,37
Nueces,48355,2019-07-24,61
Nueces,48355,2019-07-25,61
Nueces,48355,2019-07-26,63
Nueces,48355,2019-07-27,40
Nueces,48355,2019-07-28,19
Nueces,48355,2019-07-29,27
Nueces,48355,2019-07-30,28
Nueces,48355,2019-07-31,20
Nueces,48355,2019-08-01,25
Nueces,48355,2019-08-02,32
Nueces,48355,2019-08-03,33
Nueces,48355,2019-08-04,23
Nueces,48355,2019-08-05,22
Nueces,48355,2019-08-06,17
Nueces,48355,2019-08-07,20
Nueces,48355,2019-08-08,24
Nueces,48355,2019-08-09,21
Nueces,48355,2019-08-10,22
Nueces,48355,2019-08-11,23
Nueces,48355,2019-08-12,22
Nueces,48355,2019-08-13,20
Nueces,48355,2019-08-14,21
Nueces,48355,2019-08-15,31
Nueces,48355,2019-08-16,21
Nueces,48355,2019-08-17,20
Nueces,48355,2019-08-18,18
Nueces,48355,2019-08-19,18
Nueces,48355,2019-08-20,21
Nueces,48355,2019-08-21,23
Nueces,48355,2019-08-22,25
Nueces,48355,2019-08-23,30
Nueces,48355,2019-08-24,26
Nueces,48355,2019-08-25,28
Nueces,48355,2019-08-26,28
Nueces,48355,2019-08-27,19
Nueces,48355,2019-08-28,26
Nueces,48355,2019-08-29,20
Nueces,48355,2019-08-30,22
Nueces,48355,2019-08-31,27
Nueces,48355,2019-09-01,55
Nueces,48355,2019-09-02,41
Nueces,48355,2019-09-03,34
Nueces,48355,2019-09-04,25
Nueces,48355,2019-09-05,32
Nueces,48355,2019-09-06,30
Nueces,48355,2019-09-07,27
Nueces,48355,2019-09-08,28
Nueces,48355,2019-09-09,27
Nueces,48355,2019-09-10,31
Nueces,48355,2019-09-11,26
Nueces,48355,2019-09-12,25
Nueces,48355,2019-09-13,41
Nueces,48355,2019-09-14,57
Nueces,48355,2019-09-15,40
Nueces,48355,2019-09-16,45
Nueces,48355,2019-09-17,44
Nueces,48355,2019-09-18,30
Nueces,48355,2019-09-19,24
Nueces,48355,2019-09-20,36
Nueces,48355,2019-09-21,39
Nueces,48355,2019-09-22,27
Nueces,48355,2019-09-23,24
Nueces,48355,2019-09-24,26
Nueces,48355,2019-09-25,30
Nueces,48355,2019-09-26,32
Nueces,48355,2019-09-27,27
Nueces,48355,2019-09-28,25
Nueces,48355,2019-09-29,24
Nueces,48355,2019-09-30,16
Nueces,48355,2019-10-01,31
Nueces,48355,2019-10-02,39
Nueces,48355,2019-10-03,36
Nueces,48355,2019-10-04,35
Nueces,48355,2019-10-05,43
Nueces,48355,2019-10-06,38
Nueces,48355,2019-10-07,43
Nueces,48355,2019-10-08,47
Nueces,48355,2019-10-09,39
Nueces,48355,2019-10-10,29
Nueces,48355,2019-10-11,22
Nueces,48355,2019-10-12,40
Nueces,48355,2019-10-13,44
Nueces,48355,2019-10-14,27
Nueces,48355,2019-10-15,25
Nueces,48355,2019-10-16,28
Nueces,48355,2019-10-17,34
Nueces,48355,2019-10-18,41
Nueces,48355,2019-10-19,31
Nueces,48355,2019-10-20,23
Nueces,48355,2019-10-21,43
Nueces,48355,2019-10-22,47
Nueces,48355,2019-10-23,45
Nueces,48355,2019-10-24,36
Nueces,48355,2019-10-25,33
Nueces,48355,2019-10-26,41
Nueces,48355,2019-10-27,49
Nueces,48355,2019-10-28,37
Nueces,48355,2019-10-29,20
Nueces,48355,2019-10-30,19
Nueces,48355,2019-10-31,34
Nueces,48355,2019-11-01,41
Nueces,48355,2019-11-02,50
Nueces,48355,2019-11-03,48
Nueces,48355,2019-11-04,38
Nueces,48355,2019-11-05,31
Nueces,48355,2019-11-06,48
Nueces,48355,2019-11-07,27
Nueces,48355,2019-11-08,11
Nueces,48355,2019-11-09,40
Nueces,48355,2019-11-10,44
Nueces,48355,2019-11-11,36
Nueces,48355,2019-11-12,26
Nueces,48355,2019-11-13,25
Nueces,48355,2019-11-14,19
Nueces,48355,2019-11-15,44
Nueces,48355,2019-11-16,52
Nueces,48355,2019-11-17,40
Nueces,48355,2019-11-18,45
Nueces,48355,2019-11-19,44
Nueces,48355,2019-11-20,32
Nueces,48355,2019-11-21,37
Nueces,48355,2019-11-22,26
Nueces,48355,2019-11-23,28
Nueces,48355,2019-11-24,43
Nueces,48355,2019-11-25,34
Nueces,48355,2019-11-26,30
Nueces,48355,2019-11-27,32
Nueces,48355,2019-11-28,28
Nueces,48355,2019-11-29,22
Nueces,48355,2019-11-30,21
Nueces,48355,2019-12-01,36
Nueces,48355,2019-12-02,36
Nueces,48355,2019-12-03,41
Nueces,48355,2019-12-04,46
Nueces,48355,2019-12-05,36
Nueces,48355,2019-12-06,40
Nueces,48355,2019-12-07,45
Nueces,48355,2019-12-08,46
Nueces,48355,2019-12-09,26
Nueces,48355,2019-12-10,23
Nueces,48355,2019-12-11,29
Nueces,48355,2019-12-12,28
Nueces,48355,2019-12-13,35
Nueces,48355,2019-12-14,44
Nueces,48355,2019-12-15,31
Nueces,48355,2019-12-16,19
Nueces,48355,2019-12-17,34
Nueces,48355,2019-12-18,37
Nueces,48355,2019-12-19,44
Nueces,48355,2019-12-20,35
Nueces,48355,2019-12-21,31
Nueces,48355,2019-12-22,37
Nueces,48355,2019-12-23,45
Nueces,48355,2019-12-24,56
Nueces,48355,2019-12-25,42
Nueces,48355,2019-12-26,34
Nueces,48355,2019-12-27,31
Nueces,48355,2019-12-28,30
Nueces,48355,2019-12-29,36
Nueces,48355,2019-12-30,38
Nueces,48355,2019-12-31,36
Nueces,48355,2020-01-01,36
Nueces,48355,2020-01-02,21
Nueces,48355,2020-01-03,36
Nueces,48355,2020-01-04,38
Nueces,48355,2020-01-05,41
Nueces,48355,2020-01-06,40
Nueces,48355,2020-01-07,38
Nueces,48355,2020-01-08,44
Nueces,48355,2020-01-09,37
Nueces,48355,2020-01-10,33
Nueces,48355,2020-01-11,31
Nueces,48355,2020-01-12,39
Nueces,48355,2020-01-13,22
Nueces,48355,2020-01-14,18
Nueces,48355,2020-01-15,22
Nueces,48355,2020-01-16,23
Nueces,48355,2020-01-17,39
Nueces,48355,2020-01-18,27
Nueces,48355,2020-01-19,38
Nueces,48355,2020-01-20,39
Nueces,48355,2020-01-21,38
Nueces,48355,2020-01-22,35
Nueces,48355,2020-01-23,32
Nueces,48355,2020-01-24,37
Nueces,48355,2020-01-25,39
Nueces,48355,2020-01-26,31
Nueces,48355,2020-01-27,41
Nueces,48355,2020-01-28,38
Nueces,48355,2020-01-29,40
Nueces,48355,2020-01-30,18
Nueces,48355,2020-01-31,31
Nueces,48355,2020-02-01,41
Nueces,48355,2020-02-02,47
Nueces,48355,2020-02-03,38
Nueces,48355,2020-02-04,33
Nueces,48355,2020-02-05,17
Nueces,48355,2020-02-06,36
Nueces,48355,2020-02-07,41
Nueces,48355,2020-02-08,40
Nueces,48355,2020-02-09,37
Nueces,48355,2020-02-10,20
Nueces,48355,2020-02-11,7
Nueces,48355,2020-02-12,6
Nueces,48355,2020-02-13,34
Nueces,48355,2020-02-14,36
Nueces,48355,2020-02-15,36
Nueces,48355,2020-02-16,28
Nueces,48355,2020-02-17,20
Nueces,48355,2020-02-18,20
Nueces,48355,2020-02-19,11
Nueces,48355,2020-02-20,24
Nueces,48355,2020-02-21,40
Nueces,48355,2020-02-22,44
Nueces,48355,2020-02-23,38
Nueces,48355,2020-02-24,34
Nueces,48355,2020-02-25,50
Nueces,48355,2020-02-26,41
Nueces,48355,2020-02-27,45
Nueces,48355,2020-02-28,50
Nueces,48355,2020-02-29,50
Nueces,48355,2020-03-01,40
Nueces,48355,2020-03-02,37
Nueces,48355,2020-03-03,30
Nueces,48355,2020-03-04,48
Nueces,48355,2020-03-05,46
Nueces,48355,2020-03-06,52
Nueces,48355,2020-03-07,43
Nueces,48355,2020-03-08,43
Nueces,48355,2020-03-09,38
Nueces,48355,2020-03-10,34
Nueces,48355,2020-03-11,35
Nueces,48355,2020-03-12,31
Nueces,48355,2020-03-13,30
Nueces,48355,2020-03-14,33
Nueces,48355,2020-03-15,31
Nueces,48355,2020-03-16,29
Nueces,48355,2020-03-17,23
Nueces,48355,2020-03-18,28
Nueces,48355,2020-03-19,29
Nueces,48355,2020-03-20,30
Nueces,48355,2020-03-21,12
Nueces,48355,2020-03-22,25
Nueces,48355,2020-03-23,28
Nueces,48355,2020-03-24,35
Nueces,48355,2020-03-25,NA
Nueces,48355,2020-03-26,31
Nueces,48355,2020-03-27,33
Nueces,48355,2020-03-28,38
Nueces,48355,2020-03-29,47
Nueces,48355,2020-03-30,33
Nueces,48355,2020-03-31,48
Nueces,48355,2020-04-01,47
Nueces,48355,2020-04-02,44
Nueces,48355,2020-04-03,32
Nueces,48355,2020-04-04,34
Nueces,48355,2020-04-05,44
Nueces,48355,2020-04-06,38
Nueces,48355,2020-04-07,22
Nueces,48355,2020-04-08,34
Nueces,48355,2020-04-09,30
Nueces,48355,2020-04-10,46
Nueces,48355,2020-04-11,42
Nueces,48355,2020-04-12,52
Nueces,48355,2020-04-13,49
Nueces,48355,2020-04-14,44
Nueces,48355,2020-04-15,50
Nueces,48355,2020-04-16,54
Nueces,48355,2020-04-17,44
Nueces,48355,2020-04-18,23
Nueces,48355,2020-04-19,44
Nueces,48355,2020-04-20,56
Nueces,48355,2020-04-21,49
Nueces,48355,2020-04-22,39
Nueces,48355,2020-04-23,64
Nueces,48355,2020-04-24,45
Nueces,48355,2020-04-25,58
Nueces,48355,2020-04-26,54
Nueces,48355,2020-04-27,50
Nueces,48355,2020-04-28,35
Nueces,48355,2020-04-29,60
Nueces,48355,2020-04-30,65
Nueces,48355,2020-05-01,57
Nueces,48355,2020-05-02,46
Nueces,48355,2020-05-03,46
Nueces,48355,2020-05-04,38
Nueces,48355,2020-05-05,33
Nueces,48355,2020-05-06,51
Nueces,48355,2020-05-07,47
Nueces,48355,2020-05-08,37
Nueces,48355,2020-05-09,50
Nueces,48355,2020-05-10,53
Nueces,48355,2020-05-11,46
Nueces,48355,2020-05-12,44
Nueces,48355,2020-05-13,38
Nueces,48355,2020-05-14,44
Nueces,48355,2020-05-15,26
Nueces,48355,2020-05-16,57
Nueces,48355,2020-05-17,59
Nueces,48355,2020-05-18,54
Nueces,48355,2020-05-19,33
Nueces,48355,2020-05-20,32
Nueces,48355,2020-05-21,31
Nueces,48355,2020-05-22,29
Nueces,48355,2020-05-23,24
Nueces,48355,2020-05-24,30
Nueces,48355,2020-05-25,62
Nueces,48355,2020-05-26,55
Nueces,48355,2020-05-27,48
Nueces,48355,2020-05-28,42
Nueces,48355,2020-05-29,54
Nueces,48355,2020-05-30,55
Nueces,48355,2020-05-31,34
Nueces,48355,2020-06-01,30
Nueces,48355,2020-06-02,40
Nueces,48355,2020-06-03,24
Nueces,48355,2020-06-04,21
Nueces,48355,2020-06-05,21
Nueces,48355,2020-06-06,45
Nueces,48355,2020-06-07,54
Nueces,48355,2020-06-08,31
Nueces,48355,2020-06-09,31
Nueces,48355,2020-06-10,69
Nueces,48355,2020-06-11,61
Nueces,48355,2020-06-12,60
Nueces,48355,2020-06-13,66
Nueces,48355,2020-06-14,64
Nueces,48355,2020-06-15,37
Nueces,48355,2020-06-16,42
Nueces,48355,2020-06-17,40
Nueces,48355,2020-06-18,22
Nueces,48355,2020-06-19,19
Nueces,48355,2020-06-20,18
Nueces,48355,2020-06-21,17
Nueces,48355,2020-06-22,16
Nueces,48355,2020-06-23,22
Nueces,48355,2020-06-24,25
Nueces,48355,2020-06-25,33
Nueces,48355,2020-06-26,18
Nueces,48355,2020-06-27,17
Nueces,48355,2020-06-28,17
Nueces,48355,2020-06-29,20
Nueces,48355,2020-06-30,20
Nueces,48355,2020-07-01,20
Nueces,48355,2020-07-02,22
Nueces,48355,2020-07-03,21
Nueces,48355,2020-07-04,24
Nueces,48355,2020-07-05,23
Nueces,48355,2020-07-06,18
Nueces,48355,2020-07-07,17
Nueces,48355,2020-07-08,21
Nueces,48355,2020-07-09,20
Nueces,48355,2020-07-10,20
Nueces,48355,2020-07-11,18
Nueces,48355,2020-07-12,19
Nueces,48355,2020-07-13,19
Nueces,48355,2020-07-14,20
Nueces,48355,2020-07-15,19
Nueces,48355,2020-07-16,18
Nueces,48355,2020-07-17,21
Nueces,48355,2020-07-18,26
Nueces,48355,2020-07-19,30
Nueces,48355,2020-07-20,38
Nueces,48355,2020-07-21,28
Nueces,48355,2020-07-22,24
Nueces,48355,2020-07-23,32
Nueces,48355,2020-07-24,43
Nueces,48355,2020-07-25,35
Nueces,48355,2020-07-26,23
Nueces,48355,2020-07-27,26
Nueces,48355,2020-07-28,31
Nueces,48355,2020-07-29,23
Nueces,48355,2020-07-30,18
Nueces,48355,2020-07-31,20
Nueces,48355,2020-08-01,28
Nueces,48355,2020-08-02,27
Nueces,48355,2020-08-03,42
Nueces,48355,2020-08-04,27
Nueces,48355,2020-08-05,18
Nueces,48355,2020-08-06,23
Nueces,48355,2020-08-07,30
Nueces,48355,2020-08-08,19
Nueces,48355,2020-08-09,18
Nueces,48355,2020-08-10,16
Nueces,48355,2020-08-11,20
Nueces,48355,2020-08-12,17
Nueces,48355,2020-08-13,16
Nueces,48355,2020-08-14,17
Nueces,48355,2020-08-15,19
Nueces,48355,2020-08-16,23
Nueces,48355,2020-08-17,34
Nueces,48355,2020-08-18,55
Nueces,48355,2020-08-19,61
Nueces,48355,2020-08-20,46
Nueces,48355,2020-08-21,46
Nueces,48355,2020-08-22,49
Nueces,48355,2020-08-23,47
Nueces,48355,2020-08-24,41
Nueces,48355,2020-08-25,49
Nueces,48355,2020-08-26,32
Nueces,48355,2020-08-27,31
Nueces,48355,2020-08-28,18
Nueces,48355,2020-08-29,20
Nueces,48355,2020-08-30,21
Nueces,48355,2020-08-31,24
Nueces,48355,2020-09-01,28
Nueces,48355,2020-09-02,21
Nueces,48355,2020-09-03,18
Nueces,48355,2020-09-04,20
Nueces,48355,2020-09-05,23
Nueces,48355,2020-09-06,30
Nueces,48355,2020-09-07,27
Nueces,48355,2020-09-08,25
Nueces,48355,2020-09-09,17
Nueces,48355,2020-09-10,17
Nueces,48355,2020-09-11,44
Nueces,48355,2020-09-12,51
Nueces,48355,2020-09-13,40
Nueces,48355,2020-09-14,28
Nueces,48355,2020-09-15,33
Nueces,48355,2020-09-16,38
Nueces,48355,2020-09-17,38
Nueces,48355,2020-09-18,44
Nueces,48355,2020-09-19,NA
Nueces,48355,2020-09-20,NA
Nueces,48355,2020-09-21,NA
Nueces,48355,2020-09-22,32
Nueces,48355,2020-09-23,35
Nueces,48355,2020-09-24,38
Nueces,48355,2020-09-25,48
Nueces,48355,2020-09-26,35
Nueces,48355,2020-09-27,24
Nueces,48355,2020-09-28,45
Nueces,48355,2020-09-29,45
Nueces,48355,2020-09-30,51
Nueces,48355,2020-10-01,60
Nueces,48355,2020-10-02,53
Nueces,48355,2020-10-03,44
Nueces,48355,2020-10-04,55
Nueces,48355,2020-10-05,62
Nueces,48355,2020-10-06,64
Nueces,48355,2020-10-07,53
Nueces,48355,2020-10-08,38
Nueces,48355,2020-10-09,33
Nueces,48355,2020-10-10,37
Nueces,48355,2020-10-11,28
Nueces,48355,2020-10-12,29
Nueces,48355,2020-10-13,35
Nueces,48355,2020-10-14,40
Nueces,48355,2020-10-15,21
Nueces,48355,2020-10-16,29
Nueces,48355,2020-10-17,42
Nueces,48355,2020-10-18,34
Nueces,48355,2020-10-19,29
Nueces,48355,2020-10-20,36
Nueces,48355,2020-10-21,31
Nueces,48355,2020-10-22,26
Nueces,48355,2020-10-23,32
Nueces,48355,2020-10-24,31
Nueces,48355,2020-10-25,32
Nueces,48355,2020-10-26,36
Nueces,48355,2020-10-27,8
Nueces,48355,2020-10-28,30
Nueces,48355,2020-10-29,42
Nueces,48355,2020-10-30,38
Nueces,48355,2020-10-31,45
Nueces,48355,2020-11-01,51
Nueces,48355,2020-11-02,43
Nueces,48355,2020-11-03,52
Nueces,48355,2020-11-04,42
Nueces,48355,2020-11-05,39
Nueces,48355,2020-11-06,39
Nueces,48355,2020-11-07,47
Nueces,48355,2020-11-08,36
Nueces,48355,2020-11-09,32
Nueces,48355,2020-11-10,31
Nueces,48355,2020-11-11,29
Nueces,48355,2020-11-12,39
Nueces,48355,2020-11-13,26
Nueces,48355,2020-11-14,24
Nueces,48355,2020-11-15,40
Nueces,48355,2020-11-16,47
Nueces,48355,2020-11-17,48
Nueces,48355,2020-11-18,45
Nueces,48355,2020-11-19,42
Nueces,48355,2020-11-20,38
Nueces,48355,2020-11-21,35
Nueces,48355,2020-11-22,35
Nueces,48355,2020-11-23,38
Nueces,48355,2020-11-24,36
Nueces,48355,2020-11-25,32
Nueces,48355,2020-11-26,28
Nueces,48355,2020-11-27,23
Nueces,48355,2020-11-28,32
Nueces,48355,2020-11-29,35
Nueces,48355,2020-11-30,35
Nueces,48355,2020-12-01,41
Nueces,48355,2020-12-02,39
Nueces,48355,2020-12-03,30
Nueces,48355,2020-12-04,35
Nueces,48355,2020-12-05,32
Nueces,48355,2020-12-06,39
Nueces,48355,2020-12-07,41
Nueces,48355,2020-12-08,48
Nueces,48355,2020-12-09,49
Nueces,48355,2020-12-10,42
Nueces,48355,2020-12-11,37
Nueces,48355,2020-12-12,32
Nueces,48355,2020-12-13,34
Nueces,48355,2020-12-14,27
Nueces,48355,2020-12-15,24
Nueces,48355,2020-12-16,33
Nueces,48355,2020-12-17,39
Nueces,48355,2020-12-18,36
Nueces,48355,2020-12-19,34
Nueces,48355,2020-12-20,42
Nueces,48355,2020-12-21,45
Nueces,48355,2020-12-22,43
Nueces,48355,2020-12-23,33
Nueces,48355,2020-12-24,36
Nueces,48355,2020-12-25,36
Nueces,48355,2020-12-26,40
Nueces,48355,2020-12-27,38
Nueces,48355,2020-12-28,37
Nueces,48355,2020-12-29,35
Nueces,48355,2020-12-30,35
Nueces,48355,2020-12-31,32
Nueces,48355,2021-01-01,39
Nueces,48355,2021-01-02,40
Nueces,48355,2021-01-03,44
Nueces,48355,2021-01-04,36
Nueces,48355,2021-01-05,34
Nueces,48355,2021-01-06,40
Nueces,48355,2021-01-07,36
Nueces,48355,2021-01-08,37
Nueces,48355,2021-01-09,34
Nueces,48355,2021-01-10,34
Nueces,48355,2021-01-11,36
Nueces,48355,2021-01-12,25
